rxn_id	flux	name	equation	gpr
EX_cpd00107_e0	-0.003401797463497061	Exchange for L-Leucine_e0	L-Leucine_e0 <=> 	
LYSt2r_c0	0.00328473155888279	TRANS-RXN-58.cp_c0	L-Lysine_e0 + H+ <=> L-Lysine_c0 + H+	gene_12204
EX_cpd00039_e0	-0.0032847315588827894	Exchange for L-Lysine_e0	L-Lysine_e0 <=> 	
VALt2r_c0	0.003040270405129496	TRANS-RXNBWI-115637.ce.maizeexp.VAL_VAL_c0	H+ + L-Valine_e0 <=> H+ + L-Valine_c0	gene_12204
EX_cpd00156_e0	-0.0030402704051285976	Exchange for L-Valine_e0	L-Valine_e0 <=> 	
rxn01560_c0	0.0022954098943974775	D-Mannitol-1-phosphate phosphohydrolase	H2O + cpd27436_c0 <=> Phosphate + cpd00314_c0	
rxn00546_c0	-0.0022954098943974775	D-Mannitol-1-phosphate 5-dehydrogenase (NADP), fungal	NADP + cpd27436_c0 <=> NADPH + H+ + D-fructose-6-phosphate	
rxn05244_c0	0.002211627433259793	TRANS-RXNBWI-115637.ce.maizeexp.ILE_ILE_c0	H+ + L-Isoleucine_e0 <=> H+ + L-Isoleucine_c0	gene_12204
EX_cpd00322_e0	-0.00221162743325914	Exchange for L-Isoleucine_e0	L-Isoleucine_e0 <=> 	
EX_cpd00129_e0	-0.001890270048036323	Exchange for L-Proline_e0	L-Proline_e0 <=> 	
rxn05638_c0	0.0018902700480363229	TRANS-RXNBWI-115637.ce.maizeexp.PRO_PRO_c0	H+ + L-Proline_e0 <=> H+ + L-Proline_c0	gene_12204 or gene_3268
ARGt2r_c0	0.0018443618501483728	TRANS-RXNBWI-115637.ce.maizeexp.ARG_ARG_c0	L-Arginine_e0 + H+ <=> L-Arginine_c0 + H+	gene_12204 or gene_632
EX_cpd00051_e0	-0.0018443618501483728	Exchange for L-Arginine_e0	L-Arginine_e0 <=> 	
EX_cpd00066_e0	-0.0015367769242995836	Exchange for L-Phenylalanine_e0	L-Phenylalanine_e0 <=> 	
PHEt2r_c0	0.001536776924299111	TRANS-RXNBWI-115637.ce.maizeexp.PHE_PHE_c0	L-Phenylalanine_e0 + H+ <=> L-Phenylalanine_c0 + H+	gene_12204
rxn01018_c0	0.0012693616716017888	carbamoyl-phosphate:L-aspartate carbamoyltransferase_c0	L-Aspartate + Carbamoylphosphate_c0 --> Phosphate + H+ + N-Carbamoyl-L-aspartate_c0	gene_2309
rxn00710_c0	0.0012693616716017886	orotidine-5'-phosphate carboxy-lyase (UMP-forming)_c0	H+ + Orotidylic acid_c0 --> CO2 + UMP_c0	gene_1225
rxn00414_c0	0.0012693616716017886	hydrogen-carbonate:L-glutamine amido-ligase (ADP-forming, carbamate-phosphorylating)_c0	H2O + 2 ATP + L-Glutamine + H2CO3 --> 2 ADP + Phosphate + L-Glutamate + 2 H+ + Carbamoylphosphate_c0	gene_4589 or gene_3969 or gene_2309
rxn01465_c0	-0.0012693616716017886	(S)-dihydroorotate amidohydrolase_c0	H2O + S-Dihydroorotate_c0 <=> H+ + N-Carbamoyl-L-aspartate_c0	gene_2309 or gene_610
rxn13251_c0	0.0012693616716017886	Fumarate dependent DHORD_c0	Fumarate + S-Dihydroorotate_c0 --> Succinate + Orotate_c0	gene_4133
