rxn_id	flux	name	equation	gpr
rxn09445_x0	0.8044558896413019	fatty-acid--CoA ligase (n-C26:0), peroxisomal_x0	ATP_x0 + CoA_x0 + hexacosanoate_x0 <=> PPi_x0 + AMP_x0 + Hexacosanoyl-CoA_x0	gene_8073 or gene_12030
tx_ppi_xc	0.8044558896413019	PPi peroxisomal export	PPi_x0 <=> PPi	
rxn09480_x0	0.8044558896413018	acetyl-CoA acyltransferase (tetracosanoyl-CoA), peroxisomal	CoA_x0 + 3-Oxohexacosyl-CoA_x0 --> Acetyl-CoA_x0 + H+_x0 + tetracosanoyl-CoA  (n-C24:0CoA)_x0	gene_5400 or gene_1935
rxn09841_c0	0.8044558896413018	fatty acid peroxisomal transport_x0	hexacosanoate_c0 --> hexacosanoate_x0	gene_8073
rxn09461_x0	0.8044558896413018	3-hydroxyacyl-CoA dehydrogenase (3-oxohexacosyl-CoA), peroxisomal_x0	NAD_x0 + (S)-3-Hydroxyhexacosyl-CoA_x0 --> NADH_x0 + H+_x0 + 3-Oxohexacosyl-CoA_x0	gene_2331
rxn09473_x0	0.8044558896413018	3-hydroxyacyl-CoA dehydratase (3-hydroxyhexacosyl-CoA), peroxisomal_x0	H2O_x0 + trans-Hexacos-2-enoyl-CoA_x0 --> (S)-3-Hydroxyhexacosyl-CoA_x0	gene_2331
rxn09864_c0	0.8044558896413018	AMP/ATP transporter, peroxisomal_x0	ATP + AMP_x0 + H+_x0 --> ATP_x0 + AMP + H+	gene_12199
rxn09474_x0	0.8044558896413018	acyl-CoA oxidase (hexacanoyl-CoA), peroxisomal_x0	O2_x0 + Hexacosanoyl-CoA_x0 --> H2O2_x0 + trans-Hexacos-2-enoyl-CoA_x0	gene_1810
rxn08413_x0	-0.7476411449618336	3-hydroxyacyl-CoA dehydratase (3-hydroxyoctadecanoyl-CoA)_x0	(S)-3-Hydroxyoctadecanoyl-CoA_x0 <-- H2O_x0 + (2E)-Octadecenoyl-CoA_x0	gene_2331 or gene_7999 or gene_2093
rxn09475_x0	0.7476411449618336	acyl-CoA oxidase_x0	O2_x0 + strcoa_x0 --> H2O2_x0 + (2E)-Octadecenoyl-CoA_x0	gene_1810
rxn20476_x0	-0.7476411449618336	3-hydroxyacyl-CoA dehydrogenase (3-oxooctadecanoyl-CoA), peroxisomal_x0	NADH_x0 + H+_x0 + 3-Oxostearoyl-CoA_x0 <-- NAD_x0 + (S)-3-Hydroxyoctadecanoyl-CoA_x0	gene_2331 or gene_7220
rxn02680_x0	-0.7476411449618335	Octanoyl-CoA:acetyl-CoA C-acyltransferase (C10->C8)_x0	Acetyl-CoA_x0 + Octanoyl-CoA_x0 <-- CoA_x0 + 3-Oxodecanoyl-CoA_x0	gene_4118 or gene_1935 or gene_5400
rxn03243_x0	-0.7476411449618335	Decanoyl-CoA:acetyl-CoA C-acyltransferase (C12->C10)_x0	Acetyl-CoA_x0 + Decanoyl-CoA_x0 <-- CoA_x0 + 3-Oxododecanoyl-CoA_x0	gene_4118 or gene_1935 or gene_5400
rxn06510_x0	-0.7476411449618335	Lauroyl-CoA:acetyl-CoA C-acyltransferase (C14->C12)_x0	Acetyl-CoA_x0 + Lauroyl-CoA_x0 <-- CoA_x0 + 3-Oxotetradecanoyl-CoA_x0	gene_4118 or gene_1935 or gene_5400
rxn09479_x0	0.7476411449618335	acyl-CoA oxidase_x0	O2_x0 + Decanoyl-CoA_x0 --> H2O2_x0 + (2E)-Decenoyl-CoA_x0	gene_1810
rxn20478_x0	-0.7476411449618335	3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA), peroxisomal_x0	NADH_x0 + H+_x0 + 3-Oxododecanoyl-CoA_x0 <-- NAD_x0 + (S)-3-Hydroxydodecanoyl-CoA_x0	gene_2331 or gene_7220
rxn20474_x0	-0.7476411449618335	3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA), peroxisomal_x0	NADH_x0 + H+_x0 + 3-Oxopalmitoyl-CoA_x0 <-- NAD_x0 + (S)-3-Hydroxyhexadecanoyl-CoA_x0	gene_2331 or gene_7220
rxn09462_x0	0.7476411449618335	fatty acid oxidation (octanoyl-CoA), peroxisomal_x0	3 H2O_x0 + 3 NAD_x0 + 3 O2_x0 + 3 CoA_x0 + Octanoyl-CoA_x0 --> 3 NADH_x0 + 4 Acetyl-CoA_x0 + 3 H2O2_x0 + 3 H+_x0	gene_2331 or gene_1935 or gene_1810 or gene_7999 or gene_128 or gene_2093 or gene_6597 or gene_7220 or gene_5400 or gene_4956
rxn02911_x0	-0.7476411449618335	(S)-3-Hydroxydodecanoyl-CoA hydro-lyase_x0	(S)-3-Hydroxydodecanoyl-CoA_x0 <-- H2O_x0 + (2E)-Dodecenoyl-CoA_x0	gene_2331 or gene_7999 or gene_2093
rxn03240_x0	-0.7476411449618335	(S)-3-Hydroxyhexadecanoyl-CoA hydro-lyase_x0	(S)-3-Hydroxyhexadecanoyl-CoA_x0 <-- H2O_x0 + (2E)-Hexadecenoyl-CoA_x0	gene_2331 or gene_7999 or gene_2093
