rxn_id	flux	name	equation	gpr
rxn00117_c0	0.0797720260938745	ATP:UDP phosphotransferase_c0	ATP + UDP <=> ADP + UTP	gene_12313
rxn00213_c0	0.07477914709104455	UTP:alpha-D-glucose-1-phosphate uridylyltransferase_c0	UTP + H+ + Glucose-1-phosphate <=> PPi + UDP-glucose	gene_6844 or gene_11318 or gene_743
rxn00704_c0	-0.07477914709104455	alpha-D-Glucose 1-phosphate 1,6-phosphomutase_c0	Glucose-1-phosphate <=> D-glucose-6-phosphate	gene_895
rxn00168_c0	0.07475478121827857		Pyruvate + H+ --> CO2 + Acetaldehyde	gene_8168 or gene_11837 or gene_12109 or gene_7361
rxn09427_c0	0.05859071616329872	fatty-acyl-CoA synthase (n-C18:0CoA)_c0	2 NADPH + 3 H+ + Malonyl-CoA_c0 + Palmitoyl-CoA_c0 --> H2O + 2 NADP + CoA + CO2 + strcoa_c0	gene_10612 or gene_12865 or gene_313 or gene_10589 or gene_12063
rxn00948_c0	0.058268434996284035	Palmitoyl-CoA:L-serine C-palmitoyltransferase (decarboxylating)_c0	L-Serine_c0 + H+ + Palmitoyl-CoA_c0 --> CoA + CO2 + 3-Dehydrosphinganine_c0	gene_7097 or gene_11973
rxn22099_r0	0.058268434996284035	3-hydroxy-lignoceroyl-CoA dehydratase	(3R)-3-hydroxy-lignoceroyl-CoA_r0 <=> H2O_r0 + (2E)-lignocerenoyl-CoA_r0	gene_7317 or gene_6410
rxn02134_c0	0.05826843499628403	Sphinganine:NADP+ 3-oxidoreductase_c0	NADPH + H+ + 3-Dehydrosphinganine_c0 --> NADP + Sphinganine_c0	gene_11003 or gene_7208
rxn23535_r0	-0.05826843499628403	3-oxo-lignoceronyl-CoA-reductase	NADP_r0 + (3R)-3-hydroxy-lignoceroyl-CoA_r0 <=> NADPH_r0 + H+_r0 + 3-oxo-lignoceroyl-CoA_r0	gene_5506
TRP_sphinganine_r0c0	-0.05826843499628403	Sphinganine transport r0→c0	Sphinganine_r0 <=> Sphinganine_c0	
rxn19045_r0	-0.05826843499628403	trans-lignocero-2-enoyl-CoA reductase	NADP_r0 + tetracosanoyl-CoA  (n-C24:0CoA)_r0 <=> NADPH_r0 + H+_r0 + (2E)-lignocerenoyl-CoA_r0	gene_9021
rxn23531_r0	-0.05826843499628402	3-oxo-behenoyl-CoA-reductase	NADP_r0 + (3R)-3-hydroxy-behenoyl-CoA_r0 <=> NADPH_r0 + H+_r0 + 3-oxo-behenoyl-CoA_r0	gene_5506
rxn23559_r0	0.05826843499628402	3-oxo-lignoceronyl-CoA-synthase	H+_r0 + Malonyl-CoA_r0 + Behenoyl-CoA_r0 <=> CoA_r0 + CO2_r0 + 3-oxo-lignoceroyl-CoA_r0	gene_3062 or gene_12844 or gene_6755
rxn19044_r0	-0.05826843499628402	trans-docosan-2-enoyl-CoA reductase	NADP_r0 + Behenoyl-CoA_r0 <=> NADPH_r0 + H+_r0 + (2E)-docosenoyl-CoA_r0	gene_9021
rxn22098_r0	0.05826843499628402	trans-arachidon-2-enoyl-CoA reductase	(3R)-3-hydroxy-behenoyl-CoA_r0 <=> H2O_r0 + (2E)-docosenoyl-CoA_r0	gene_7317 or gene_6410
rxn23554_r0	0.058268434996284015	3-oxo-behenoyl-CoA-synthase	H+_r0 + Malonyl-CoA_r0 + Icosanoyl-CoA_r0 <=> CoA_r0 + CO2_r0 + 3-oxo-behenoyl-CoA_r0	gene_3062 or gene_12844 or gene_6755
rxn19046_r0	-0.05826843499628401	trans-arachidon-2-enoyl-CoA reductase	NADP_r0 + Icosanoyl-CoA_r0 <=> NADPH_r0 + H+_r0 + (2E)-arachidoenoyl-CoA_r0	gene_9021
rxn23534_r0	-0.058268434996284	3-oxoarachidoyl-CoA-reductase	NADP_r0 + (3R)-3-hydroxy-arachidoyl-CoA_r0 <=> NADPH_r0 + H+_r0 + 3-oxo-arachidoyl-CoA_r0	gene_5506
rxn23565_r0	0.058268434996284	3-hydroxy-arachidoyl-CoA dehydratase	(3R)-3-hydroxy-arachidoyl-CoA_r0 <=> H2O_r0 + (2E)-arachidoenoyl-CoA_r0	gene_7317 or gene_6410
rxn23551_r0	0.058268434996283994	3-oxo-arachidonyl-CoA-synthase	H+_r0 + Malonyl-CoA_r0 + strcoa_r0 <=> CoA_r0 + CO2_r0 + 3-oxo-arachidoyl-CoA_r0	gene_3062 or gene_12844 or gene_6755
TRP_strcoa_c0r0	0.058268434996283994	Stearoyl-CoA (C18) transport c0→r0	strcoa_c0 <=> strcoa_r0	
rxn09400_c0	0.056265333588991745	CustomReaction_c0	UDP-glucose --> UDP + H+ + 1,3-beta-Glucan_c0	gene_2303 or gene_10353 or gene_12797 or gene_10344 or gene_8997 or gene_5001 or gene_3539 or gene_2897 or gene_2079 or gene_5561 or gene_3401 or gene_4937 or gene_3298 or gene_7786 or gene_10989 or gene_12844
rxn19047_r0	-0.05436635378950428	trans-cerot-2-enoyl-CoA reductase	NADP_r0 + Hexacosanoyl-CoA_r0 <=> NADPH_r0 + H+_r0 + (2E)-cerotenoyl-CoA_r0	gene_9021
