rxn_id	flux	name	equation	gpr
rxn00248_m0	1.2648784566780553	(S)-malate:NAD+ oxidoreductase	NAD + L-Malate <=> NADH + Oxaloacetate + H+	gene_10386 or gene_2140 or gene_1284 or gene_4455
rxn30674_m0	1.220111870638768	Fumarase_m0	H2O + Fumarate <=> L-Malate	gene_4086 or gene_9437
rxn09417_m0	1.206837976168878	Succinic dehydrogenase_m0	Succinate + Ubiquinone-6 <=> Fumarate + Ubiquinol-6	gene_10255
rxn01241_m0	1.2052659941344177	Dihydrolipoamide:NAD+ oxidoreductase	NAD + Dihydrolipoamide <=> NADH + H+ + Lipoamide	gene_7657 or gene_2255 or gene_1343 or gene_8838 or gene_12238 or gene_9051 or gene_42
rxn01243_m0	1.2052659941344177	 succinyltransferase]-lipoyllysine 2-oxidoreductase (decarboxylating)_m0	2-Oxoglutarate + H+ + Lipoamide <=> CO2 + S-Succinyldihydrolipoamide	gene_7657 or gene_1343 or gene_42 or gene_12238
rxn30341_m0	1.2052659941344175	CustomReaction_m0	CoA + S-Succinyldihydrolipoamide --> Succinyl-CoA + Dihydrolipoamide	
rxn00285_m0	-1.2048192496844436	Succinate:CoA ligase (ADP-forming)_m0	ATP + CoA + Succinate <=> ADP + Phosphate + Succinyl-CoA	gene_11823 or gene_11965 or gene_12874
rxn09121_m0	-1.1126826682516364	Inorganic phosphate transporter	Phosphate <=> Phosphate	
rxn00187_c0	1.0063895989154157		ATP + NH3 + L-Glutamate --> ADP + Phosphate + L-Glutamine + H+	gene_9169 or gene_3137 or gene_4403
EX_cpd00013_e0	-0.9859314952594174	Exchange for NH3_e0	NH3_e0 <=> 	
rxn05466_c0	0.9859314952594174	TRANS-RXN-173.ce_c0	NH3_e0 <=> NH3	gene_9895 or gene_11345
rxn00604_c0	0.9369179537430116	D-glucose-6-phosphate:NADP+ 1-oxidoreductase_c0	NADP + D-glucose-6-phosphate --> NADPH + H+ + 6-phospho-D-glucono-1-5-lactone	gene_12711 or gene_7732 or gene_3092 or gene_11859 or gene_4021
rxn00069_c0	0.8702498120912119	L-glutamate:NAD+ oxidoreductase (transaminating)_c0	NADH + 2-Oxoglutarate + L-Glutamine + H+ --> NAD + 2 L-Glutamate	gene_2680
EX_cpd00067_e0	0.832238839780381	Exchange for H+	H+ <=> 	
PIt2r_c0	-0.8322388397784608	Inorganic phosphate transporter_c0	Phosphate + H+ <=> Phosphate + H+	
rxn01333_c0	0.8137868979200874	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase_c0	Glyceraldehyde3-phosphate + Sedoheptulose7-phosphate <=> D-fructose-6-phosphate + D-Erythrose4-phosphate	gene_2227 or gene_90 or gene_5138 or gene_11682 or gene_1776
TRP_coa_c0r0	-0.7983602536319959	CoA c0↔r0 transport (diffusion)	CoA <=> CoA_r0	
H2Oter_c0	-0.6455178086845809	TRANS-RXNBWI-115401.ce.maizeexp.OH_OH_g0	H2O <=> H2O_r0	
TRP_co2_c0r0	-0.6452804756955319	CO2 c0↔r0 transport (diffusion)	CO2 <=> CO2_r0	
TRP_malcoa_c0r0	0.6452804756955319	Malonyl-CoA transport c0→r0	Malonyl-CoA_c0 <=> Malonyl-CoA_r0	
rxn00409_c0	0.49185167865752244	ATP:CDP phosphotransferase_c0	ATP + CDP_c0 <=> ADP + CTP_c0	gene_12313
rxn00364_c0	0.4918516786575224	ATP:CMP phosphotransferase_c0	ATP + CMP_c0 <=> ADP + CDP_c0	gene_10931
rxn09421_c0	0.3462827917862436	fatty acyl-CoA synthase (n-C8:0CoA), lumped reaction_c0	6 NADPH + Acetyl-CoA + 9 H+ + 3 Malonyl-CoA_c0 --> 3 H2O + 6 NADP + 3 CoA + 3 CO2 + Octanoyl-CoA_c0	gene_10612 or gene_12865 or gene_313 or gene_10589 or gene_12063
rxn09441_c0	0.3462827917862436	fatty acyl-CoA synthase (n-C10:0CoA)_c0	2 NADPH + 3 H+ + Malonyl-CoA_c0 + Octanoyl-CoA_c0 --> H2O + 2 NADP + CoA + CO2 + Decanoyl-CoA_c0	gene_10612 or gene_12865 or gene_313 or gene_10589 or gene_12063
rxn09438_c0	0.3459198119206396	fatty-acyl-CoA synthase (n-C12:0CoA)_c0	2 NADPH + 3 H+ + Malonyl-CoA_c0 + Decanoyl-CoA_c0 --> H2O + 2 NADP + CoA + CO2 + Lauroyl-CoA_c0	gene_10612 or gene_12865 or gene_313 or gene_10589 or gene_12063
rxn09435_c0	0.3448308723238275	fatty-acyl-CoA synthase (n-C14:0CoA)_c0	2 NADPH + 3 H+ + Malonyl-CoA_c0 + Lauroyl-CoA_c0 --> H2O + 2 NADP + CoA + CO2 + Myristoyl-CoA_c0	gene_10612 or gene_12865 or gene_313 or gene_10589 or gene_12063
rxn09431_c0	0.3399306441381732	fatty-acyl-CoA synthase (n-C16:0CoA)_c0	2 NADPH + 3 H+ + Malonyl-CoA_c0 + Myristoyl-CoA_c0 --> H2O + 2 NADP + CoA + CO2 + Palmitoyl-CoA_c0	gene_10612 or gene_12865 or gene_313 or gene_10589 or gene_12063
TRP_nadph_c0r0	-0.3391209198226041	NADPH c0↔r0 transport (diffusion)	NADPH <=> NADPH_r0	
TRP_nadp_c0r0	0.3391209198225962	NADP c0↔r0 transport (diffusion)	NADP <=> NADP_r0	
EX_cpd00009_e0	-0.28044382847317567	Exchange for Phosphate	Phosphate <=> 	
rxn00250_c0	0.27907567359316043		ATP + Pyruvate + H2CO3 --> ADP + Phosphate + Oxaloacetate + H+	gene_10796 or gene_12451 or gene_10336 or gene_2859 or gene_10986 or gene_9951
rxn02914_c0	0.25755375971578226	3-Phosphoserine:2-oxoglutarate aminotransferase_c0	L-Glutamate + 3-Phosphonooxypyruvate_c0 --> 2-Oxoglutarate + phosphoserine_c0	gene_8144
rxn01101_c0	0.25755375971578226	3-Phospho-D-glycerate:NAD+ 2-oxidoreductase_c0	NAD + 3-Phosphoglycerate --> NADH + H+ + 3-Phosphonooxypyruvate_c0	gene_11370 or gene_9465 or gene_1399 or gene_6795 or gene_9121 or gene_3527
rxn00420_c0	0.2565765062314634	O-phospho-L-serine phosphohydrolase_c0	H2O + phosphoserine_c0 --> Phosphate + L-Serine_c0	gene_9884
rxn30365_c0	0.2525223003479108	CDP-Diacylglycerol synthetase, yeast-specific, mitochondrial_c0	CTP_c0 + H+ + 0.01 Phosphatidate, yeast-specific_c0 <=> PPi + 0.01 cdpdag_BS_c0	gene_12742
rxn00237_c0	0.24980553566159672	ATP:GDP phosphotransferase_c0	ATP + GDP <=> ADP + GTP	gene_11925 or gene_12313
rxn00609_c0	-0.2483340711294028	myo-Inositol-1-phosphate synthase_c0	Inositol 1-phosphate <-- D-glucose-6-phosphate	gene_8547 or gene_9231
rxn00881_c0	0.24833407112940278	1D-myo-Inositol 1-phosphate phosphohydrolase_c0	H2O + Inositol 1-phosphate --> Phosphate + L-Inositol_c0	gene_2458 or gene_1753 or gene_5750
PINOS_SC_c0	0.24833407112940278	Phosphatidylinositol synthase  yeast specific	L-Inositol_c0 + 0.01 cdpdag_BS_c0 --> CMP_c0 + H+ + 0.01 Phosphatidyl 1D myo inositol  yeast specific C4140H7644O1300P100	gene_10850
rxn13384_c0	0.24554191831706415	phospholipase D, yeast-specific_c0	H2O + 0.01 Lecithin_c0 --> H+ + Choline_c0 + 0.01 Phosphatidate, yeast-specific_c0	gene_6154 or gene_6132 or gene_6873
rxn01380_c0	0.24554191831706412	CTP:choline-phosphate cytidylyltransferase_c0	CTP_c0 + H+ + Phosphocholine_c0 --> PPi + CDPcholine_c0	gene_9244
rxn00751_c0	0.24554191831706412	ATP:choline phosphotransferase_c0	ATP + Choline_c0 --> ADP + H+ + Phosphocholine_c0	gene_9170
rxn09552_c0	0.2455419183170641	diacylglycerol cholinephosphotransferase, yeast-specific_c0	CDPcholine_c0 + 0.01 1,2-Diacylglycerol, yeast-specific_c0 --> CMP_c0 + H+ + 0.01 Lecithin_c0	gene_4879 or gene_7353
rxn00260_c0	-0.23710124036527783	L-Aspartate:2-oxoglutarate aminotransferase_c0	2-Oxoglutarate + L-Aspartate <=> L-Glutamate + Oxaloacetate	gene_8831
rxn32754_c0	0.23022696014138638	D-mannose 6-phosphate 1,6-phosphomutase_c0	D-mannose-6-phosphate <=> D-Mannose1-phosphate	gene_1247 or gene_1839 or gene_10016
rxn00641_c0	0.23022696014138638	GTP:alpha-D-mannose-1-phosphate guanylyltransferase_c0	GTP + H+ + D-Mannose1-phosphate --> PPi + GDP-mannose_c0	gene_3827 or gene_12800 or gene_9209
rxn00559_c0	-0.23022696014138636	D-mannose-6-phosphate aldose-ketose-isomerase_c0	D-mannose-6-phosphate <=> D-fructose-6-phosphate	gene_5224 or gene_8063 or gene_12263 or gene_5676 or gene_9101 or gene_10978 or gene_10142
rxn00117_c0	0.22461473298858556	ATP:UDP phosphotransferase_c0	ATP + UDP <=> ADP + UTP	gene_12313
rxn00704_c0	-0.21055624357846037	alpha-D-Glucose 1-phosphate 1,6-phosphomutase_c0	Glucose-1-phosphate <=> D-glucose-6-phosphate	gene_895
rxn00213_c0	0.21055624357846034	UTP:alpha-D-glucose-1-phosphate uridylyltransferase_c0	UTP + H+ + Glucose-1-phosphate <=> PPi + UDP-glucose	gene_6844 or gene_11318 or gene_743
rxn09427_c0	0.1649743489170317	fatty-acyl-CoA synthase (n-C18:0CoA)_c0	2 NADPH + 3 H+ + Malonyl-CoA_c0 + Palmitoyl-CoA_c0 --> H2O + 2 NADP + CoA + CO2 + strcoa_c0	gene_10612 or gene_12865 or gene_313 or gene_10589 or gene_12063
rxn00948_c0	0.16406689925302126	Palmitoyl-CoA:L-serine C-palmitoyltransferase (decarboxylating)_c0	L-Serine_c0 + H+ + Palmitoyl-CoA_c0 --> CoA + CO2 + 3-Dehydrosphinganine_c0	gene_7097 or gene_11973
rxn02134_c0	0.16406689925302123	Sphinganine:NADP+ 3-oxidoreductase_c0	NADPH + H+ + 3-Dehydrosphinganine_c0 --> NADP + Sphinganine_c0	gene_11003 or gene_7208
rxn22099_r0	0.16406689925302123	3-hydroxy-lignoceroyl-CoA dehydratase	(3R)-3-hydroxy-lignoceroyl-CoA_r0 <=> H2O_r0 + (2E)-lignocerenoyl-CoA_r0	gene_7317 or gene_6410
rxn19044_r0	-0.1640668992530212	trans-docosan-2-enoyl-CoA reductase	NADP_r0 + Behenoyl-CoA_r0 <=> NADPH_r0 + H+_r0 + (2E)-docosenoyl-CoA_r0	gene_9021
rxn19045_r0	-0.1640668992530212	trans-lignocero-2-enoyl-CoA reductase	NADP_r0 + tetracosanoyl-CoA  (n-C24:0CoA)_r0 <=> NADPH_r0 + H+_r0 + (2E)-lignocerenoyl-CoA_r0	gene_9021
rxn23559_r0	0.1640668992530212	3-oxo-lignoceronyl-CoA-synthase	H+_r0 + Malonyl-CoA_r0 + Behenoyl-CoA_r0 <=> CoA_r0 + CO2_r0 + 3-oxo-lignoceroyl-CoA_r0	gene_3062 or gene_12844 or gene_6755
