rxn_id	flux	name	equation	gpr
rxn05652_c0	4.331152048184411	spermidine transport in via proton antiport_c0	H+ + Spermidine_e0 --> H+ + Spermidine_c0	gene_12888 or gene_10460
rxn09266_c0	4.33115204818441	spermidine transport via diffusion (extracellular to periplasm)_c0	Spermidine_c0 --> Spermidine_e0	gene_11732
EX_cpd00029_e0	4.071269677516629	Exchange for Acetate	Acetate --> 	
ACtr_c0	4.071269677516628	Acetate transport via diffusion (extracellular to periplasm)_c0	Acetate <=> Acetate	
rxn05319_c0	-1.281380478455133	TRANS-RXNBWI-115401.ce.maizeexp.OH_OH_c0	H2O <=> H2O	
EX_cpd00001_e0	1.281380478455133	Exchange for H2O	H2O <=> 	
rxn00558_c0	-0.8997066392306606	D-glucose-6-phosphate aldose-ketose-isomerase_c0	D-glucose-6-phosphate <=> D-fructose-6-phosphate	gene_83 or gene_8161
rxn00001_c0	0.8521279942336659	diphosphate phosphohydrolase_c0	H2O + PPi --> 2 Phosphate + H+	gene_4271 or gene_12967
rxn01115_c0	0.8320201422291593		NADP + 6-Phospho-D-gluconate --> NADPH + CO2 + D-Ribulose5-phosphate	gene_12740 or gene_342 or gene_4358
rxn01476_c0	0.8320201422291592	6-Phospho-D-glucono-1,5-lactone lactonohydrolase_c0	H2O + 6-phospho-D-glucono-1-5-lactone --> H+ + 6-Phospho-D-gluconate	gene_4365 or gene_4017 or gene_12627
rxn00097_c0	0.7134148400839584	ATP:AMP phosphotransferase_c0	ATP + AMP <=> 2 ADP	gene_2414 or gene_10931 or gene_7383 or gene_2710 or gene_3711 or gene_8746 or gene_1190
rxn00102_c0	-0.6367055351086517	carbonate hydro-lyase (carbon-dioxide-forming)[c0]	H+ + H2CO3 <=> H2O + CO2	gene_10957 or gene_1132 or gene_9399 or gene_935
EX_cpd00067_e0	-0.6225667369867737	Exchange for H+	H+ <=> 	
rxn09864_c0	0.620340283885832	AMP/ATP transporter, peroxisomal_x0	ATP + AMP_x0 + H+_x0 --> ATP_x0 + AMP + H+	gene_12199
tx_ppi_xc	0.6203402838858318	PPi peroxisomal export	PPi_x0 <=> PPi	
ACRNtp_c0	0.6203402838858318	Transport of O-acetylcarnitine, mitochondrial_x0	O-Acetylcarnitine_x0 --> O-Acetylcarnitine_c0	
rxn01726_x0	0.6203402838858318	Acetyl-CoA:carnitine O-acetyltransferase_x0	Acetyl-CoA_x0 + Carnitine_x0 <=> CoA_x0 + O-Acetylcarnitine_x0	gene_8338
CRNtp_c0	0.6203402838858318	L-carnitine transport via diffusion (extracellular to periplasm)_x0	Carnitine_c0 --> Carnitine_x0	
rxn01726_c0	-0.6203402838858317	Acetyl-CoA:carnitine O-acetyltransferase_c0	Acetyl-CoA + Carnitine_c0 <=> CoA + O-Acetylcarnitine_c0	gene_12234 or gene_8338
rxn00175_x0	0.6203402838858317	Acetate:CoA ligase (AMP-forming)_x0	ATP_x0 + CoA_x0 + Acetate_x0 --> PPi_x0 + AMP_x0 + Acetyl-CoA_x0	gene_9278
ACtp_c0	0.6203402838858317	Acetate transport via diffusion (extracellular to periplasm)_x0	Acetate <=> Acetate_x0	
tx_h_xc	0.6203402838858314	H+ peroxisomal equilibration	H+ <=> H+_x0	
rxn00604_c0	0.5949129365055144	D-glucose-6-phosphate:NADP+ 1-oxidoreductase_c0	NADP + D-glucose-6-phosphate --> NADPH + H+ + 6-phospho-D-glucono-1-5-lactone	gene_12711 or gene_7732 or gene_3092 or gene_11859 or gene_4021
rxn00533_c0	0.544004354672549	Acetyl-CoA:carbon-dioxide ligase (ADP-forming)_c0	ATP + Acetyl-CoA + H2CO3 <=> ADP + Phosphate + H+ + Malonyl-CoA_c0	gene_10589
rxn01116_c0	0.5326635131788479	D-Ribulose-5-phosphate 3-epimerase_c0	D-Ribulose5-phosphate <=> D-Xylulose5-phosphate	gene_1379 or gene_377
rxn00786_c0	-0.4058733056238726	D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)_c0	D-fructose-1,6-bisphosphate <=> Glycerone-phosphate + Glyceraldehyde3-phosphate	gene_12807 or gene_6755
rxn00549_c0	0.4058733056238726	D-Fructose-1,6-bisphosphate 1-phosphohydrolase_c0	H2O + D-fructose-1,6-bisphosphate --> Phosphate + D-fructose-6-phosphate	gene_6205
EX_cpd00013_e0	-0.3070353681129174	Exchange for NH3_e0	NH3_e0 <=> 	
rxn05466_c0	0.3070353681129173	TRANS-RXN-173.ce_c0	NH3_e0 <=> NH3	gene_9895 or gene_11345
