rxn_id	name	subsystem	equation	n_conditions_active	conditions	max_abs_flux	sum_abs_flux	top_candidates	top_candidate_expr
rxn30391_m0	homocitrate synthase_m0		H2O + Acetyl-CoA + 2-Oxoglutarate --> CoA + H+ + Homocitrate	25	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;02_glycerol_anaerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic	0.104232	0.530687		
ORNt3m_c0	Ornithine mitochondrial transport via proton antiport		H+ + cpd19016_m0 <=> H+ + Ornithine_c0	25	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;02_glycerol_anaerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic	0.058526	0.323595		
rxn03175_c0	N-(5'-Phospho-D-ribosylformimino)-5-amino-1- (5''-phospho-D-ribosyl)-4-imidazolecarboxamide ketol-isomerase_c0		phosphoribosylformiminoaicar-phosphate_c0 --> phosphoribulosylformimino-AICAR-phosphate_c0	25	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;02_glycerol_anaerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic	0.021233	0.108103		
rxn09743_c0	Transport of (S)-3-hydroxy-3-methylglutaryl-CoA, mitochondrial_m0		HMG-CoA_c0 <=> HMG-CoA_m0	25	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;02_glycerol_anaerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	0.005346	0.024295		
rxn05217_c0	TRANS-RXNBWI-115637.ce.maizeexp.L-ASPARTATE_L-ASPARTATE_m0		L-Aspartate + H+ <=> L-Aspartate + H+	24	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;02_glycerol_anaerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic	2.378222	8.169383		
rxn09792_c0	4-Hydroxybenzoate mitochondrial transport_m0		4-Hydroxybenzoate_c0 <=> 4-Hydroxybenzoate_m0	24	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic	7.3e-05	0.000371		
rxn00966_c0	chorismate pyruvate-lyase (4-hydroxybenzoate-forming)_c0		Chorismate_c0 --> Pyruvate + 4-Hydroxybenzoate_c0	24	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic	7.3e-05	0.000371		
ERGSTter_c0	ergosterol endoplasmic reticular transport_g0		Ergosterol_r0 <=> Ergosterol_c0	24	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;07_sucrose_low_aerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;17_biotrophic_mix_aerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	4.5e-05	0.000251		
rxn09645_c0	Ergosta-5,6,22,24,(28)-tetraen-3beta-ol endoplamic reticular transport_g0		5,7,22,24(28)-Ergostatetraenol_c0 <=> 5,7,22,24(28)-Ergostatetraenol_r0	24	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;07_sucrose_low_aerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;17_biotrophic_mix_aerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	4.5e-05	0.000251		
3C3HMPtm_c0	Transport of 2-isopropylmalate, mitochondrial_m0		2-Isopropylmalate_c0 <=> 2-Isopropylmalate_m0	21	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;02_glycerol_anaerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic	0.107947	0.396238		
rxn09806_c0	2-Dehydropantoate mitochondrial transport_m0		2-Dehydropantoate_c0 <=> 2-Dehydropantoate_m0	20	01_trehalose_anaerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_anaerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_anaerobic	6.2e-05	0.000411		
rxn09728_c0	pantothenate mitochondrial transport_m0		Pantoate_c0 <=> Pantoate_m0	20	01_trehalose_anaerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_anaerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_anaerobic	6.2e-05	0.000411		
GLXtp_c0	glyoxylate transport, peroxisomal_x0		Glyoxalate_c0 <=> Glyoxalate	19	01_trehalose_aerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;07_sucrose_low_aerobic;08_glutamate_aerobic;09_glutamine_aerobic;11_galacturonate_aerobic;12_xylose_aerobic;13_arabinose_aerobic;14_maltose_aerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	1.04125	5.303507		
rxn05468_c0	TRANS-RXNAVI-26568.ce_c0		O2 <=> O2	18	01_trehalose_aerobic;02_glycerol_aerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;07_sucrose_low_aerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;12_xylose_aerobic;13_arabinose_aerobic;14_maltose_aerobic;15_mixed_aa_aerobic;16_pre_infection_mix_aerobic;17_biotrophic_mix_aerobic;18_necrotrophic_mix_aerobic	15.324197	99.431641		
EX_cpd00007_e0	Exchange for O2		O2 <=> 	18	01_trehalose_aerobic;02_glycerol_aerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;07_sucrose_low_aerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;12_xylose_aerobic;13_arabinose_aerobic;14_maltose_aerobic;15_mixed_aa_aerobic;16_pre_infection_mix_aerobic;17_biotrophic_mix_aerobic;18_necrotrophic_mix_aerobic	15.324197	99.431641		
NH4tm_c0	TRANS-RXN-173.ce_m0		NH3 <=> NH3_m0	18	01_trehalose_anaerobic;02_glycerol_aerobic;02_glycerol_anaerobic;06_glucose_low_anaerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_anaerobic;12_xylose_anaerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	0.785505	5.31153		
rxn05307_c0	TRANS-RXNBWI-115637.ce.maizeexp.SER_SER_m0		L-Serine_c0 + H+ <=> L-Serine_m0 + H+	18	01_trehalose_anaerobic;02_glycerol_aerobic;02_glycerol_anaerobic;06_glucose_low_anaerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_anaerobic;12_xylose_anaerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	0.785505	5.31153		
rxn09177_c0	(R)-4'-Phosphopantothenate:L-cysteine ligase_c0		CTP_c0 + L-Cysteine_c0 + 4-phosphopantothenate_c0 --> PPi + CMP_c0 + H+ + (R)-4'-Phosphopantothenoyl-L-cysteine_c0	18	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_anaerobic	7.3e-05	0.000267		
rxn13238_c0	ceramide-2 (C26) endoplasmic reticular transport_g0		Ceramide-2 Phytosphingosine:n-C26:0)_c0 <=> Ceramide-2 Phytosphingosine:n-C26:0)_r0	17	01_trehalose_aerobic;01_trehalose_anaerobic;04_oleate_aerobic;06_glucose_low_anaerobic;07_sucrose_low_anaerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_anaerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_anaerobic	0.389687	1.211956		
TRP_phytosphingosine_r0c0	Phytosphingosine transport r0→c0		Phytosphingosine_r0 <=> Phytosphingosine_c0	17	01_trehalose_aerobic;01_trehalose_anaerobic;04_oleate_aerobic;06_glucose_low_anaerobic;07_sucrose_low_anaerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_anaerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_anaerobic	0.389687	1.211956		
THZPSN2_SC_c0	Thiazole phosphate synthesis  ribose 5 phosphate   yeast specifc		Glycine_c0 + H+ + L-Cysteine_c0 + O-Acetyl-L-homoserine_c0 + alpha-D-Ribose 5-phosphate --> 3 H2O + CO2 + NH3 + Pyruvate + Acetate + GABA + 4-Methyl-5--2-phosphoethyl-thiazole_c0	16	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;12_xylose_aerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_anaerobic	7.3e-05	0.000226		
EX_cpd00067_e0	Exchange for H+		H+ <=> 	13	02_glycerol_anaerobic;06_glucose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_anaerobic;15_mixed_aa_aerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	6.620026	23.382472		
rxn30341_m0	CustomReaction_m0		CoA + S-Succinyldihydrolipoamide --> Succinyl-CoA + Dihydrolipoamide	13	01_trehalose_aerobic;06_glucose_low_aerobic;07_sucrose_low_aerobic;08_glutamate_aerobic;09_glutamine_aerobic;11_galacturonate_aerobic;12_xylose_aerobic;14_maltose_aerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic	2.167536	11.519624		
rxn08747_c0	L-isoleucine transport via diffusion (extracellular to periplasm)_m0		L-Isoleucine_m0 --> L-Isoleucine_c0	13	01_trehalose_anaerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_anaerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;11_galacturonate_anaerobic;12_xylose_anaerobic;14_maltose_anaerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_anaerobic	1.153487	1.279568		
3MOPtm_c0	Transport of 3-methyl-2-oxopentanoate, mitochondrial_m0		3MOP_c0 <=> 3MOP_m0	13	01_trehalose_aerobic;02_glycerol_aerobic;02_glycerol_anaerobic;06_glucose_low_aerobic;07_sucrose_low_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;12_xylose_aerobic;13_arabinose_aerobic;14_maltose_aerobic;16_pre_infection_mix_aerobic;17_biotrophic_mix_aerobic	1.143315	1.364377		
PIt2r_c0	Inorganic phosphate transporter_c0		Phosphate + H+ <=> Phosphate + H+	12	01_trehalose_aerobic;02_glycerol_anaerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;12_xylose_anaerobic;14_maltose_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic	5.473639	13.801031		
rxn08428_c0	ethanol transport via diffusion (extracellular to periplasm)_c0		Ethanol <=> Ethanol	11	01_trehalose_anaerobic;02_glycerol_anaerobic;06_glucose_low_anaerobic;07_sucrose_low_anaerobic;11_galacturonate_anaerobic;12_xylose_anaerobic;14_maltose_anaerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_anaerobic	15.885653	46.765226		
EX_cpd00363_e0	Exchange for Ethanol		Ethanol --> 	11	01_trehalose_anaerobic;02_glycerol_anaerobic;06_glucose_low_anaerobic;07_sucrose_low_anaerobic;11_galacturonate_anaerobic;12_xylose_anaerobic;14_maltose_anaerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_anaerobic	15.885653	46.765226		
rxn00088_c0	NADP+ 2'-phosphohydrolase_c0		H2O + NADP --> NAD + Phosphate	11	01_trehalose_anaerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_anaerobic;07_sucrose_low_anaerobic;11_galacturonate_aerobic;13_arabinose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;16_pre_infection_mix_aerobic;17_biotrophic_mix_aerobic	2.662684	11.423892		
rxn05654_c0	Transport of succinate, extracellular_c0		Succinate_e0 + H+ <=> Succinate + H+	11	01_trehalose_anaerobic;02_glycerol_anaerobic;06_glucose_low_anaerobic;07_sucrose_low_anaerobic;11_galacturonate_anaerobic;12_xylose_anaerobic;14_maltose_anaerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_anaerobic	1.574984	3.811659		
EX_cpd00036_e0	Exchange for Succinate_e0		Succinate_e0 --> 	11	01_trehalose_anaerobic;02_glycerol_anaerobic;06_glucose_low_anaerobic;07_sucrose_low_anaerobic;11_galacturonate_anaerobic;12_xylose_anaerobic;14_maltose_anaerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_anaerobic	1.574984	3.811659		
rxn09689_c0	Transport of 7,8-diaminononanoate, extracellular_c0		H+ + 7-8-Diaminononanoate_e0 <=> H+ + 7-8-Diaminononanoate_c0	11	01_trehalose_anaerobic;02_glycerol_anaerobic;06_glucose_low_anaerobic;07_sucrose_low_anaerobic;11_galacturonate_anaerobic;12_xylose_anaerobic;14_maltose_anaerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_anaerobic	0.100408	0.288245		
EX_cpd00764_e0	Exchange for 7-8-Diaminononanoate_e0		7-8-Diaminononanoate_e0 --> 	11	01_trehalose_anaerobic;02_glycerol_anaerobic;06_glucose_low_anaerobic;07_sucrose_low_anaerobic;11_galacturonate_anaerobic;12_xylose_anaerobic;14_maltose_anaerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_anaerobic	0.100408	0.288245		
rxn09807_c0	2-Dehydro-3-deoxy-D-arabino-heptonate7-phohsphate mitochondrial transport via diffusion_m0		DAHP_c0 <=> DAHP_m0	11	01_trehalose_aerobic;02_glycerol_aerobic;03_palmitate_aerobic;06_glucose_low_aerobic;07_sucrose_low_aerobic;08_glutamate_aerobic;09_glutamine_aerobic;11_galacturonate_aerobic;12_xylose_aerobic;13_arabinose_aerobic;14_maltose_aerobic	0.067893	0.234617		
rxn09765_c0	D-erythrose 4-phosphate mtiochondrial transport via diffusion_m0		D-Erythrose4-phosphate <=> D-Erythrose4-phosphate	11	01_trehalose_aerobic;02_glycerol_aerobic;03_palmitate_aerobic;06_glucose_low_aerobic;07_sucrose_low_aerobic;08_glutamate_aerobic;09_glutamine_aerobic;11_galacturonate_aerobic;12_xylose_aerobic;13_arabinose_aerobic;14_maltose_aerobic	0.067893	0.234617		
rxn40448_c0	NUDIX 		H2O +  <=> AMP + 2.0 H+ + 	11	03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_anaerobic;15_mixed_aa_aerobic;18_necrotrophic_mix_aerobic	8.9e-05	0.000275		
rxn09802_c0	3-(4-hydroxyphenyl)pyruvate mitochondrial transport via proton symport_m0		H+ + p-hydroxyphenylpyruvate_c0 <=> H+ + p-hydroxyphenylpyruvate_m0	10	01_trehalose_anaerobic;04_oleate_aerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	1.14961	2.734067		
EX_cpd00281_e0	Exchange for GABA_e0		GABA_e0 --> 	9	01_trehalose_anaerobic;06_glucose_low_anaerobic;07_sucrose_low_anaerobic;10_gaba_aerobic;14_maltose_anaerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_anaerobic	2.0	2.000044		
rxn01646_c0	N-Ribosylnicotinamide:orthophosphate ribosyltransferase_c0		Phosphate + N-Ribosylnicotinamide_c0 <=> H+ + Nicotinamide_c0 + Ribose 1-phosphate	9	03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_anaerobic	4.1e-05	0.000158		
rxn05301_c0	TRANS-RXNBWI-115637.ce.maizeexp.TYR_TYR_m0		H+ + L-Tyrosine_c0 <=> H+ + L-Tyrosine_m0	8	01_trehalose_anaerobic;04_oleate_aerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;15_mixed_aa_anaerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_anaerobic	1.14961	2.733929		
EX_cpd00023_e0	Exchange for L-Glutamate_e0		L-Glutamate_e0 --> 	7	08_glutamate_aerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	2.0	4.4		
EX_cpd00053_e0	Exchange for L-Glutamine_e0		L-Glutamine_e0 --> 	7	09_glutamine_aerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	2.0	4.4		
rxn08063_c0	Acetate transport via diffusion (extracellular to periplasm)_m0		Acetate <=> Acetate	7	02_glycerol_aerobic;02_glycerol_anaerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;10_gaba_aerobic;16_pre_infection_mix_aerobic	0.533515	0.997223		
rxn09681_c0	D-fructose transport in via proton symport_c0		H+ + D-Fructose --> H+ + D-Fructose	6	07_sucrose_low_aerobic;07_sucrose_low_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	2.0	5.4		
EX_cpd00076_e0	Exchange for Sucrose		Sucrose --> 	6	07_sucrose_low_aerobic;07_sucrose_low_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	2.0	5.4		
EX_cpd00027_e0	Exchange for D-Glucose		D-Glucose <=> 	6	06_glucose_low_aerobic;06_glucose_low_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic	1.0	3.6		
H2Otp_c0	TRANS-RXNBWI-115401.ce.maizeexp.OH_OH_x0		H2O <=> H2O_x0	5	03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic	12.769759	33.010481		
tx_h_xc	H+ peroxisomal equilibration	peroxisomal cofactor transport	H+ <=> H+_x0	5	03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic	12.769759	29.705698		
rxn13406_c0	oxidized thioredoxin peroxisomal transport via diffusion_x0		trdox <=> trdox_x0	5	03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic	9.028508	22.395191		
rxn13407_c0	reduced thioredoxin peroxisomal transport via diffusion_x0		trdrd <=> trdrd_x0	5	03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic	9.028508	22.395191		
tx_nad_xc	NAD peroxisomal equilibration	peroxisomal cofactor transport	NAD <=> NAD_x0	5	03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic	9.028508	24.40757		
tx_nadh_xc	NADH peroxisomal equilibration	peroxisomal cofactor transport	NADH <=> NADH_x0	5	03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic	9.028508	24.40757		
CRNCARtp_c0	Transport of L-carnitine and O-acyl-L-carnitine_x0		Carnitine_c0 + O-Acetylcarnitine_x0 --> Carnitine_x0 + O-Acetylcarnitine_c0	5	03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic	6.197535	19.857085		
