rxn_id	name	subsystem	gpr	n_genes	n_genes_with_expr	agg_mean_log2TPMp1	agg_G1	agg_G2	agg_G3	agg_mean_TPM	expression_bin	notes	flux	is_active	method
rxn00459_c0	2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming)_c0		gene_5039 or gene_7580	2	2	11.267083696565328	11.14976337936049	11.404733134873544	11.246754575461951	2470.093891935536	hi		3.7459128335378606	True	eflux
rxn00198_m0	Isocitrate:NADP+ oxidoreductase (decarboxylating)		gene_11358	1	1	5.636705390883221	5.518912022971053	5.332675025571603	6.058529124107007	49.93362656844468	med		0.0	False	eflux
rxn00187_c0			gene_9169 or gene_3137 or gene_4403	3	3	10.729934839247871	10.847881156057834	10.534241448089924	10.807681913595856	1705.1317271399896	hi		0.3361677144870985	True	eflux
rxn00006_c0			gene_5065 or gene_1038 or gene_9660 or gene_3404 or gene_12385 or gene_6939 or gene_8541 or gene_11200	8	8	9.022237486259751	8.828614389989138	9.28972337996316	8.948374688826958	523.8416475568873	hi		2.2224436434402015e-06	True	eflux
rxn00168_c0			gene_8168 or gene_11837 or gene_12109 or gene_7361	4	4	11.665439839467831	11.643680032445165	11.704027669561606	11.648611816396723	3247.8206603347303	hi		3.452724289938493	True	eflux
rxn00781_c0	D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating)_c0		gene_11328	1	1	13.791690155802288	13.489835242393331	14.235555394493174	13.64967983052036	14547.51219376892	hi		3.7459128335378606	True	eflux
rxn08617_c0	glucose transport via diffusion (extracellular to periplasm)_c0		gene_13019 or gene_331 or gene_6660	3	3	9.630195702818568	9.874541163346525	8.720728386564815	10.295352034689794	871.4039594632626	hi		0.0	False	eflux
rxn01333_c0	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase_c0		gene_2227 or gene_90 or gene_5138 or gene_11682 or gene_1776	5	5	9.647665103808505	9.468881556229476	9.84243365946174	9.631680095734296	805.6520143632603	hi		0.0	False	eflux
rxn30674_m0	Fumarase_m0		gene_4086 or gene_9437	2	2	5.762456904324978	5.911338962274569	5.167139073883536	6.208892676816829	55.69569437059626	med		-4.74121310604649e-05	True	eflux
rxn00545_c0			gene_4384 or gene_7620 or gene_3381 or gene_1776	4	4	9.647665103808505	9.468881556229476	9.84243365946174	9.631680095734296	805.6520143632603	hi		1.798208414097553	True	eflux
rxn00191_m0	L-Alanine:2-oxoglutarate aminotransferase_m0		gene_3840	1	1	6.230725060214895	6.027503031180051	6.430315087427452	6.234357062037183	74.58734362399962	med		0.0	False	eflux
rxn00134_c0			gene_10947 or gene_4315	2	2	10.476483125566164	10.272013221767882	11.030304705103022	10.127131449827589	1481.0923016723343	hi		0.0004667131651264114	True	eflux
rxn00191_c0	L-Alanine:2-oxoglutarate aminotransferase_c0		gene_3840	1	1	6.230725060214895	6.027503031180051	6.430315087427452	6.234357062037183	74.58734362399962	med		-0.02375236643947118	True	eflux
rxn00161_m0			gene_6725 or gene_4455 or gene_2140 or gene_8151	4	4	8.537320226582464	8.481485026191011	8.678623593481682	8.890961209305702	376.86614170068896	hi		0.0	False	eflux
rxn01115_c0			gene_12740 or gene_342 or gene_4358	3	3	10.136442880155135	9.809351135129871	10.752859584788856	9.84711792054668	1180.284016066839	hi		0.17181563644674225	True	eflux
rxn00192_m0			gene_3939 or gene_395 or gene_12310	3	3	5.131311625401049	5.296564872695258	5.035518787532573	5.24716751185992	34.16742481750854	med		0.0	False	eflux
rxn00237_c0	ATP:GDP phosphotransferase_c0		gene_11925 or gene_12313	2	2	11.190321120893609	11.3693924988445	11.03615819112236	11.16541267271397	2346.4689646296083	hi		0.043347503880941884	True	eflux
rxn01116_c0	D-Ribulose-5-phosphate 3-epimerase_c0		gene_1379 or gene_377	2	2	8.75735225260694	8.765009733785197	8.498766541244184	9.008280482791443	436.2393495580041	hi		0.09858982246749787	True	eflux
rxn00559_c0	D-mannose-6-phosphate aldose-ketose-isomerase_c0		gene_5224 or gene_8063 or gene_12263 or gene_5676 or gene_9101 or gene_10978 or gene_10142	7	7	6.6216479598929245	6.376990274906777	7.200592822951728	6.2873607818202695	101.77069758110088	hi		-0.02443354541619146	True	eflux
rxn00285_m0	Succinate:CoA ligase (ADP-forming)_m0		gene_11823 or gene_11965 or gene_12874	3	3	7.324042656350894	7.581315628434425	7.401656417129992	7.61274881189583	164.66599943360396	hi		4.74121310604649e-05	True	eflux
rxn00786_c0	D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)_c0		gene_12807 or gene_6755	2	2	11.29483573524611	11.24716889505551	11.404717318561032	11.232620992121792	2515.085995020439	hi		1.798208414097553	True	eflux
rxn00248_c0	S)-malate:NAD+ oxidoreductase		gene_10386 or gene_1284	2	2	9.183231348472187	9.114038095234894	9.460563629386597	8.975092320795076	586.3008694668393	hi		0.0	False	eflux
rxn00704_c0	alpha-D-Glucose 1-phosphate 1,6-phosphomutase_c0		gene_895	1	1	8.289585537298429	8.32911196234381	8.47056071703304	8.069083932518437	313.96005420449296	hi		-0.021999228812055713	True	eflux
rxn01053_c0			gene_12607 or gene_3601 or gene_5820 or gene_7676 or gene_3513 or gene_11959 or gene_900 or gene_3583 or gene_2524 or gene_8794	10	10	8.359137622131776	8.191111249927848	8.850713001465842	8.035588615001638	337.7741552041177	hi		0.0	False	eflux
rxn00547_c0			gene_3281 or gene_9152	2	2	7.969947383174762	7.83192046797583	7.494937979470268	8.582983702078188	262.901931915881	hi		0.0	False	eflux
rxn01100_c0	ATP:3-phospho-D-glycerate 1-phosphotransferase_c0		gene_8456 or gene_9532	2	2	11.378012702932535	11.181682371300845	11.6569225389583	11.295433198538465	2687.4607082010493	hi		-3.7459128335378606	True	eflux
rxn00558_c0	D-glucose-6-phosphate aldose-ketose-isomerase_c0		gene_83 or gene_8161	2	2	8.69755280026653	8.413302632819741	8.96803074784355	8.711325020136297	419.2843104495637	hi		1.779136513971207	True	eflux
rxn09882_c0	RXN-5581.c.metaexp.NADP_c0		gene_12607 or gene_3583 or gene_3513 or gene_5820 or gene_7676 or gene_10727	6	6	9.848746191574577	10.016527898873065	9.462878880215015	10.066831795635649	937.0116002617642	hi		0.0	False	eflux
rxn00250_c0			gene_10796 or gene_12451 or gene_10336 or gene_2859 or gene_10986 or gene_9951	6	6	6.9226938267629095	6.677219401767955	7.264954648261964	6.825907430258808	122.19788861469029	hi		0.2346050773206856	True	eflux
rxn00509_c0			gene_4885 or gene_9629 or gene_9044 or gene_1298 or gene_2577 or gene_5648 or gene_9774 or gene_6685 or gene_9702 or gene_10841 or gene_427	11	11	6.282890517176043	6.365532740495369	6.320028280138089	6.253593140011277	76.93057211452766	med		0.0	False	eflux
rxn00973_c0	citrate hydroxymutase		gene_8740 or gene_1061 or gene_2525 or gene_11562 or gene_2729 or gene_937 or gene_2402 or gene_3048 or gene_3224 or gene_10853 or gene_1325 or gene_8029	12	12	8.410256834374955	8.634467583436798	8.175597795513058	8.420705124175008	342.0723146909211	hi		0.015331897881677842	True	eflux
rxn00216_c0			gene_3062 or gene_9203 or gene_3281 or gene_4527 or gene_9152 or gene_7207	6	6	7.969947383174762	7.83192046797583	7.494937979470268	8.582983702078188	262.901931915881	hi		1.9993065975832407	True	eflux
rxn01977_c0	alpha-D-Glucose 6-phosphate ketol-isomerase_c0		gene_83	1	1	8.69755280026653	8.413302632819741	8.96803074784355	8.711325020136297	419.2843104495637	hi		0.0	False	eflux
